year,month,day,rad,tx,tn,p,Site,Date
1976,4,15,19.9,25.786,15.86,0,Indiana,1976-04-15
1976,4,16,23.64,26.343,17.693,0,Indiana,1976-04-16
1976,4,17,23.98,25.992,16.951,0,Indiana,1976-04-17
1976,4,18,21.72,26.294,15.915,0,Indiana,1976-04-18
1976,4,19,19.95,23.41,13.047,0,Indiana,1976-04-19
1976,4,20,16.29,24.918,9.68,5.67092895505539,Indiana,1976-04-20
1976,4,21,16.46,22.905,14.48,7.18410309519868,Indiana,1976-04-21
1976,4,22,22.9,23.512,9.252,0,Indiana,1976-04-22
1976,4,23,21.26,24.026,10.149,1.09498873422353,Indiana,1976-04-23
1976,4,24,16.57,24.938,15.974,1.72213810401445,Indiana,1976-04-24
1976,4,25,11.63,18.011,4.26,26.1518654768906,Indiana,1976-04-25
1976,4,26,22.74,9.673,1.725,0,Indiana,1976-04-26
1976,4,27,21.47,8.976,-0.699,0,Indiana,1976-04-27
1976,4,28,21.07,12.587,-0.587,0,Indiana,1976-04-28
1976,4,29,23.6,16.462,-0.294,0,Indiana,1976-04-29
1976,4,30,19.04,17.677,5.172,0,Indiana,1976-04-30
1976,5,1,20.56,17.257,10.31,0,Indiana,1976-05-01
1976,5,2,18.59,16.742,8.476,1.91168084961646,Indiana,1976-05-02
1976,5,3,18.7,9.443,1.881,0,Indiana,1976-05-03
1976,5,4,28.18,16.659,1.089,0,Indiana,1976-05-04
1976,5,5,26.1,24.768,11.769,0,Indiana,1976-05-05
1976,5,6,4.47,22.286,7.323,25.9008824825173,Indiana,1976-05-06
1976,5,7,24.29,13.39,2.929,0,Indiana,1976-05-07
1976,5,8,29.1,14.287,0.488,0,Indiana,1976-05-08
1976,5,9,27.67,20.993,6.709,0,Indiana,1976-05-09
1976,5,10,27.98,22.179,10.009,0,Indiana,1976-05-10
1976,5,11,28.68,19.851,11.572,0,Indiana,1976-05-11
1976,5,12,29.42,18.322,2.629,0,Indiana,1976-05-12
1976,5,13,20.7,26.092,9.208,6.94377148784042,Indiana,1976-05-13
1976,5,14,11.79,22.493,15.089,9.02563307516857,Indiana,1976-05-14
1976,5,15,8.48,22.519,17.911,12.1315509080873,Indiana,1976-05-15
1976,5,16,22.64,21.553,13.212,2.25738584994772,Indiana,1976-05-16
1976,5,17,12.77,18.382,11.829,1.7168187133052,Indiana,1976-05-17
1976,5,18,28.36,15.281,6.257,0,Indiana,1976-05-18
1976,5,19,29.13,21.004,7.808,0,Indiana,1976-05-19
1976,5,20,28.92,26.072,11.928,0,Indiana,1976-05-20
1976,5,21,28.19,23.068,17.074,0,Indiana,1976-05-21
1976,5,22,29.59,20.336,8.306,0,Indiana,1976-05-22
1976,5,23,16.23,17.884,8.731,0,Indiana,1976-05-23
1976,5,24,20.9,16.856,9.274,0,Indiana,1976-05-24
1976,5,25,24.26,18.299,6.194,0,Indiana,1976-05-25
1976,5,26,24.35,20.772,6.845,0,Indiana,1976-05-26
1976,5,27,24.88,23.168,9.133,0,Indiana,1976-05-27
1976,5,28,5.23,20.798,14.487,5.03900945176383,Indiana,1976-05-28
1976,5,29,19.01,22.691,12.311,1.03325545779853,Indiana,1976-05-29
1976,5,30,16.03,24.493,13.259,1.82758086224055,Indiana,1976-05-30
1976,5,31,15.2,24.31,16.444,14.0322178601195,Indiana,1976-05-31
1976,6,1,11.51,22.596,15.911,3.45990179857836,Indiana,1976-06-01
1976,6,2,25.48,22.301,14.532,0,Indiana,1976-06-02
1976,6,3,27.53,23.65,12.105,0,Indiana,1976-06-03
1976,6,4,29.22,25.827,15.082,0,Indiana,1976-06-04
1976,6,5,30.11,25.869,14.292,0,Indiana,1976-06-05
1976,6,6,28.45,27.241,12.156,0,Indiana,1976-06-06
1976,6,7,29.38,28.904,12.073,0,Indiana,1976-06-07
1976,6,8,29.64,29.543,15.449,0,Indiana,1976-06-08
1976,6,9,28.99,30.554,15.323,0,Indiana,1976-06-09
1976,6,10,27.69,31.145,17.262,0,Indiana,1976-06-10
1976,6,11,27.11,32.423,18.213,0,Indiana,1976-06-11
1976,6,12,28.65,32.868,21.489,0,Indiana,1976-06-12
1976,6,13,23.02,31.059,23.44,1.77384710013939,Indiana,1976-06-13
1976,6,14,28.48,32.647,23.249,0,Indiana,1976-06-14
1976,6,15,21.42,31.121,23.893,1.07862562606442,Indiana,1976-06-15
1976,6,16,23.63,24.322,17.784,3.80387902259827,Indiana,1976-06-16
1976,6,17,29.7,27.937,12.712,0,Indiana,1976-06-17
1976,6,18,19.87,29.459,17.836,7.12492465972403,Indiana,1976-06-18
1976,6,19,23.87,22.418,17.297,6.00310818655814,Indiana,1976-06-19
1976,6,20,23.79,23.537,12.073,0,Indiana,1976-06-20
1976,6,21,15.82,22.748,14.416,0,Indiana,1976-06-21
1976,6,22,20.79,23.546,16.392,4.20445203781128,Indiana,1976-06-22
1976,6,23,20.35,23.423,14.642,5.13222813606262,Indiana,1976-06-23
1976,6,24,6.27,22.977,17.69,11.180602669981,Indiana,1976-06-24
1976,6,25,24.04,25.477,17.406,0,Indiana,1976-06-25
1976,6,26,29.77,28.003,13.663,0,Indiana,1976-06-26
1976,6,27,28.04,30.856,17.185,0,Indiana,1976-06-27
1976,6,28,22.63,30.316,21.002,2.32078433032257,Indiana,1976-06-28
1976,6,29,22.05,28.295,17.314,0,Indiana,1976-06-29
1976,6,30,20.56,24.907,15.626,13.4322941303253,Indiana,1976-06-30
1976,7,1,28.66,24.805,13.777,0,Indiana,1976-07-01
1976,7,2,21.19,25.745,15.482,0,Indiana,1976-07-02
1976,7,3,26.58,25.812,16.231,0,Indiana,1976-07-03
1976,7,4,24.11,25.74,15.591,0,Indiana,1976-07-04
1976,7,5,26.37,27.251,15.616,0,Indiana,1976-07-05
1976,7,6,24.73,28.287,16.039,0,Indiana,1976-07-06
1976,7,7,21.31,28.361,17.793,0,Indiana,1976-07-07
1976,7,8,24.05,28.23,19.16,0,Indiana,1976-07-08
1976,7,9,27.15,31.654,17.707,0,Indiana,1976-07-09
1976,7,10,27.97,34.319,23.061,0,Indiana,1976-07-10
1976,7,11,24.4,32.872,24.509,0,Indiana,1976-07-11
1976,7,12,28.34,30.945,18.986,0,Indiana,1976-07-12
1976,7,13,29.35,27.614,13.408,0,Indiana,1976-07-13
1976,7,14,25.61,33.619,20.028,0,Indiana,1976-07-14
1976,7,15,21.43,32.087,22.349,5.29630045309659,Indiana,1976-07-15
1976,7,16,22.99,26.923,20.865,11.399045586586,Indiana,1976-07-16
1976,7,17,26.32,23.847,12.203,0,Indiana,1976-07-17
1976,7,18,24.75,27.006,13.888,0,Indiana,1976-07-18
1976,7,19,26.36,28.046,15.482,0,Indiana,1976-07-19
1976,7,20,24.45,30.624,20.148,0,Indiana,1976-07-20
1976,7,21,11.3,28.936,22.001,11.6681039332889,Indiana,1976-07-21
1976,7,22,9.96,27.003,21.247,6.89268410195609,Indiana,1976-07-22
1976,7,23,24.5,30.927,22.525,0,Indiana,1976-07-23
1976,7,24,25.94,29.609,22.832,0,Indiana,1976-07-24
1976,7,25,27.15,28.644,15.939,0,Indiana,1976-07-25
1976,7,26,27.84,30.006,18.412,0,Indiana,1976-07-26
1976,7,27,21.92,29.109,20.582,4.52820360660056,Indiana,1976-07-27
1976,7,28,20.96,31.495,21.427,7.25106068512105,Indiana,1976-07-28
1976,7,29,17.65,26.167,20.954,15.3896841396772,Indiana,1976-07-29
1976,7,30,25.62,27.255,15.982,0,Indiana,1976-07-30
1976,7,31,19.6,26.43,20.395,0,Indiana,1976-07-31
1976,8,1,20.25,22.847,16.099,0,Indiana,1976-08-01
1976,8,2,26.82,22.504,14.406,0,Indiana,1976-08-02
1976,8,3,27.25,24.096,11.945,0,Indiana,1976-08-03
1976,8,4,25.36,25.918,13.265,0,Indiana,1976-08-04
1976,8,5,14.55,26.996,18.412,2.97965407361289,Indiana,1976-08-05
1976,8,6,4.68,23.847,17.138,20.0849354266097,Indiana,1976-08-06
1976,8,7,18.66,21.446,12.697,1.23459100723267,Indiana,1976-08-07
1976,8,8,23.4,23.541,12.894,0,Indiana,1976-08-08
1976,8,9,26.54,25.988,12.442,0,Indiana,1976-08-09
1976,8,10,24.64,27.848,13.985,0,Indiana,1976-08-10
1976,8,11,18.42,27.997,19.362,0,Indiana,1976-08-11
1976,8,12,13.49,28.477,21.652,1.91115182428803,Indiana,1976-08-12
1976,8,13,22.67,28.942,19.473,5.44009019569103,Indiana,1976-08-13
1976,8,14,21.1,27.505,17.42,2.41033732879714,Indiana,1976-08-14
1976,8,15,19.12,23.943,17.072,0,Indiana,1976-08-15
1976,8,16,26.29,23.569,12.159,0,Indiana,1976-08-16
1976,8,17,26.2,25.462,11.409,0,Indiana,1976-08-17
1976,8,18,26.1,27.529,12.683,0,Indiana,1976-08-18
1976,8,19,25.61,29.039,14.217,0,Indiana,1976-08-19
1976,8,20,24.86,29.948,15.67,0,Indiana,1976-08-20
1976,8,21,23.69,29.169,16.628,0,Indiana,1976-08-21
1976,8,22,20.8,29.534,19.269,0,Indiana,1976-08-22
1976,8,23,17.97,30.091,17.846,0,Indiana,1976-08-23
1976,8,24,18.27,30.416,20.757,0,Indiana,1976-08-24
1976,8,25,14.33,29.318,20.873,0,Indiana,1976-08-25
1976,8,26,17.41,29.408,20.093,6.59846961389121,Indiana,1976-08-26
1976,8,27,21.77,32.442,20.916,0,Indiana,1976-08-27
1976,8,28,20.32,29.062,22.74,0,Indiana,1976-08-28
1976,8,29,21.35,25.225,15.732,0,Indiana,1976-08-29
1976,8,30,23.7,25.11,10.674,0,Indiana,1976-08-30
1976,8,31,21.48,29.279,16.035,0,Indiana,1976-08-31
1976,9,1,15.02,26.76,18.584,0,Indiana,1976-09-01
1976,9,2,21.17,25.19,16.049,0,Indiana,1976-09-02
1976,9,3,22.44,28.143,15.453,0,Indiana,1976-09-03
1976,9,4,21.97,28.802,19.025,0,Indiana,1976-09-04
1976,9,5,22.06,24.216,14.927,0,Indiana,1976-09-05
1976,9,6,22.46,25.826,11.482,0,Indiana,1976-09-06
1976,9,7,22.81,29,12.764,0,Indiana,1976-09-07
1976,9,8,20.57,30.79,15.012,0,Indiana,1976-09-08
1976,9,9,6.02,28.572,19.054,15.7703995704601,Indiana,1976-09-09
1976,9,10,21.87,20.093,11.274,0,Indiana,1976-09-10
1976,9,11,21.72,26.46,12.028,0,Indiana,1976-09-11
1976,9,12,21.77,26.766,13.138,0,Indiana,1976-09-12
1976,9,13,21.43,28.379,14.327,0,Indiana,1976-09-13
1976,9,14,18.93,29.305,17.388,0,Indiana,1976-09-14
1976,9,15,13.91,25.581,18.021,0,Indiana,1976-09-15
1976,9,16,11.72,21.468,12.504,0,Indiana,1976-09-16
1976,9,17,14.15,23.685,14.505,0,Indiana,1976-09-17
1976,9,18,16.88,25.347,11.855,0,Indiana,1976-09-18
1976,9,19,19.2,29.58,13.356,0,Indiana,1976-09-19
1976,9,20,10.71,25.834,17.82,0,Indiana,1976-09-20
1976,9,21,17.92,18.364,9.704,0,Indiana,1976-09-21
1976,9,22,20.14,20.894,6.49,0,Indiana,1976-09-22
1976,9,23,15.9,19.584,16.498,2.37427366619158,Indiana,1976-09-23
1976,9,24,19.91,19.366,6.293,0,Indiana,1976-09-24
1976,9,25,8.39,19.901,8.468,0,Indiana,1976-09-25
1976,9,26,3.54,19.147,11.852,24.3052124976089,Indiana,1976-09-26
1976,9,27,9.71,19.368,13.493,0,Indiana,1976-09-27
1976,9,28,13.89,17.565,10.27,0,Indiana,1976-09-28
1976,9,29,12.37,20.038,9.865,0,Indiana,1976-09-29
1976,9,30,17.95,21.433,11.176,0,Indiana,1976-09-30
1976,10,1,18.22,24,9.191,0,Indiana,1976-10-01
1976,10,2,17.92,26.537,9.625,0,Indiana,1976-10-02
1976,10,3,18.01,26.389,10.831,0,Indiana,1976-10-03
1976,10,4,16.74,26.228,14.044,0,Indiana,1976-10-04
1976,10,5,9,22.725,17.085,7.72336423386832,Indiana,1976-10-05
1976,10,6,4.76,17.313,9.935,30.4019480942657,Indiana,1976-10-06
1976,10,7,11.7,11.633,8.25,0,Indiana,1976-10-07
1976,10,8,11.83,12.924,6.443,0,Indiana,1976-10-08
1976,10,9,8.84,11.36,6.351,0,Indiana,1976-10-09
1976,10,10,10.66,15.521,3.354,0,Indiana,1976-10-10
1976,10,11,16.37,18.802,6.275,0,Indiana,1976-10-11
1976,10,12,15.45,23.957,11.372,0,Indiana,1976-10-12
1976,10,13,16.09,20.929,12.335,0,Indiana,1976-10-13
1976,10,14,16.04,18.292,4.939,0,Indiana,1976-10-14
1976,10,15,15.7,16.35,12.293,0,Indiana,1976-10-15
1976,10,16,9.36,10.988,3.295,0,Indiana,1976-10-16
1976,10,17,10.38,8.163,2.984,0,Indiana,1976-10-17
1976,10,18,12.95,9.867,-1.164,0,Indiana,1976-10-18
1976,10,19,3.54,7.842,4.461,6.54869079579612,Indiana,1976-10-19
1976,10,20,10.36,8.614,3.8,2.71051435538538,Indiana,1976-10-20
1976,10,21,13.01,8.782,2.285,0,Indiana,1976-10-21
1976,10,22,15.14,5.848,-2.601,0,Indiana,1976-10-22
1976,10,23,3.08,8.299,-1.959,8.42243432998657,Indiana,1976-10-23
1976,10,24,3.93,13.025,8.388,10.5356111354808,Indiana,1976-10-24
1976,10,25,7.5,10.053,6.53,0,Indiana,1976-10-25
1976,10,26,10.65,8.328,1.856,0,Indiana,1976-10-26
1976,10,27,12.44,5.919,-0.048,0,Indiana,1976-10-27
1976,10,28,13.9,7.698,-3.988,0,Indiana,1976-10-28
1976,10,29,12.69,11.177,-0.573,0,Indiana,1976-10-29
1976,10,30,1.76,7.592,4.806,9.85169708718558,Indiana,1976-10-30
1976,10,31,8.92,10.475,5.399,1.67960802389189,Indiana,1976-10-31
1976,11,1,12.74,9.93,-2.964,0,Indiana,1976-11-01
1976,11,2,9.05,13.509,4.2,0,Indiana,1976-11-02
1976,11,3,12.2,10.243,3.099,0,Indiana,1976-11-03
1976,11,4,8.46,5.235,-0.387,0,Indiana,1976-11-04
1976,11,5,11.56,6.496,-2.028,0,Indiana,1976-11-05
1976,11,6,10.75,10.878,0.98,0,Indiana,1976-11-06
1976,11,7,11.27,7.061,-0.48,0,Indiana,1976-11-07
1976,11,8,11.55,1.314,-5.819,0,Indiana,1976-11-08
1976,11,9,11.78,12.26,-0.847,0,Indiana,1976-11-09
1976,11,10,6.01,9.078,-0.159,0,Indiana,1976-11-10
1976,11,11,8.26,2.686,-2.748,0,Indiana,1976-11-11
1976,11,12,10.57,2.096,-5.735,0,Indiana,1976-11-12
1976,11,13,11.58,2.679,-7.019,0,Indiana,1976-11-13
1976,11,14,11.49,2.39,-6.531,0,Indiana,1976-11-14
1976,11,15,11.4,3.937,-5.805,0,Indiana,1976-11-15
1976,11,16,11.1,7.17,-4.563,0,Indiana,1976-11-16
1976,11,17,10.22,9.065,-0.721,0,Indiana,1976-11-17
1976,11,18,10.71,11.974,-1.537,0,Indiana,1976-11-18
1976,11,19,10.81,10.748,1.506,0,Indiana,1976-11-19
1976,11,20,10.61,8.28,-1.808,0,Indiana,1976-11-20
1976,11,21,8.13,3.251,0.328,1.686855310993,Indiana,1976-11-21
1976,11,22,6.94,1.295,-2.697,0,Indiana,1976-11-22
1976,11,23,9.6,0.644,-3.8,0,Indiana,1976-11-23
1976,11,24,7.91,4.357,-5.82,0,Indiana,1976-11-24
1976,11,25,8.26,13.372,-0.377,0,Indiana,1976-11-25
1976,11,26,1.13,12.978,10.545,10.6968164442947,Indiana,1976-11-26
1976,11,27,6.14,11.496,0.934,10.1851999758651,Indiana,1976-11-27
1976,11,28,8.31,-0.102,-7.793,0,Indiana,1976-11-28
1976,11,29,9.94,-7.504,-13.13,0,Indiana,1976-11-29
1976,11,30,8.36,-3.67,-11.022,0,Indiana,1976-11-30
1976,12,1,4.55,-0.446,-5.81,1.44554494630711,Indiana,1976-12-01
1976,12,2,9.17,-4.936,-9.698,0,Indiana,1976-12-02
1976,12,3,3.45,1.54,-11.932,0,Indiana,1976-12-03
1976,12,4,8.33,-0.308,-6.872,0,Indiana,1976-12-04
1976,12,5,8.27,0.244,-9.812,0,Indiana,1976-12-05
1976,12,6,3.64,3.902,-3.364,2.7526795863082,Indiana,1976-12-06
1976,12,7,6.99,-0.283,-9.089,5.89156448836547,Indiana,1976-12-07
1976,12,8,9.49,-6.397,-11.401,0,Indiana,1976-12-08
1976,12,9,9.12,1.759,-14.789,0,Indiana,1976-12-09
1976,12,10,1.53,4.936,-0.902,0,Indiana,1976-12-10
1976,12,11,7.86,1.038,-8.413,0,Indiana,1976-12-11
1976,12,12,8.29,2.212,-4.483,0,Indiana,1976-12-12
1976,12,13,9.28,-2.345,-12.145,0,Indiana,1976-12-13
1976,12,14,9.1,6.901,-5.733,0,Indiana,1976-12-14
1976,12,15,8.83,7.269,-4.252,0,Indiana,1976-12-15
1976,12,16,4.89,1.448,-2.839,0,Indiana,1976-12-16
1976,12,17,8.79,5.343,-2.48,0,Indiana,1976-12-17
1976,12,18,8.73,8.729,-4.308,0,Indiana,1976-12-18
1976,12,19,8.25,12.642,1.8,0,Indiana,1976-12-19
1976,12,20,5.33,9.912,-5.525,2.91315615176657,Indiana,1976-12-20
1976,12,21,9.35,-6.419,-13.495,0,Indiana,1976-12-21
1976,12,22,7.83,0.55,-10.301,0,Indiana,1976-12-22
1976,12,23,8.97,-0.31,-9.195,1.12770497787551,Indiana,1976-12-23
1976,12,24,8.59,2.03,-10.932,0,Indiana,1976-12-24
1976,12,25,6.37,2.717,-1.973,0,Indiana,1976-12-25
1976,12,26,6.69,1.732,-4.517,0,Indiana,1976-12-26
1976,12,27,6.96,6.189,-9.076,0,Indiana,1976-12-27
1976,12,28,5.99,2.449,-6.059,0,Indiana,1976-12-28
1976,12,29,8.42,-6.535,-15.124,0,Indiana,1976-12-29
1976,12,30,5.41,-4.672,-13.61,2.46467373818859,Indiana,1976-12-30
1976,12,31,9.69,-10.689,-18.938,0,Indiana,1976-12-31
1977,1,1,9.76,-10.648,-16.93,0,Indiana,1977-01-01
1977,1,2,7.02,-6.049,-15.161,0,Indiana,1977-01-02
1977,1,3,9.01,-1.19,-7.446,1.42188368135976,Indiana,1977-01-03
1977,1,4,5.22,-1.33,-5.076,0,Indiana,1977-01-04
1977,1,5,9.84,-3.856,-9.189,3.96693944929893,Indiana,1977-01-05
1977,1,6,6.62,-4.784,-17.571,0,Indiana,1977-01-06
1977,1,7,10,-4.656,-14.262,1.7930791264007,Indiana,1977-01-07
1977,1,8,6.21,-3.727,-19.395,0,Indiana,1977-01-08
1977,1,9,4.71,-8.458,-16.568,3.61770391464233,Indiana,1977-01-09
1977,1,10,7.62,-11.529,-16.211,8.98116230956703,Indiana,1977-01-10
1977,1,11,10.95,-16.149,-25.16,0,Indiana,1977-01-11
1977,1,12,10.88,-11.746,-19.316,0,Indiana,1977-01-12
1977,1,13,3.41,-5.135,-26.479,4.25601303567191,Indiana,1977-01-13
1977,1,14,6.18,-2.744,-8.051,1.19815766811371,Indiana,1977-01-14
1977,1,15,7.59,-6.768,-12.942,0,Indiana,1977-01-15
1977,1,16,11.59,-14.275,-26.158,0,Indiana,1977-01-16
1977,1,17,11.45,-21.132,-27.119,0,Indiana,1977-01-17
1977,1,18,9.31,-11.165,-22.521,0,Indiana,1977-01-18
1977,1,19,10.64,-7.191,-16.547,0,Indiana,1977-01-19
1977,1,20,5.88,-6.949,-10.586,2.22476408634975,Indiana,1977-01-20
1977,1,21,8.44,-4.911,-9.076,0,Indiana,1977-01-21
1977,1,22,11.28,-9.632,-17.227,0,Indiana,1977-01-22
1977,1,23,8.64,-3.946,-17.566,0,Indiana,1977-01-23
1977,1,24,5.81,-0.831,-4.158,0,Indiana,1977-01-24
1977,1,25,7.39,-1.894,-5.352,1.14848017682334,Indiana,1977-01-25
1977,1,26,7.67,-1.182,-10.215,1.24989306743828,Indiana,1977-01-26
1977,1,27,12.07,-11.162,-18.773,0,Indiana,1977-01-27
1977,1,28,12.88,-3.123,-23.572,2.14301454690258,Indiana,1977-01-28
1977,1,29,13.31,-15.137,-22.49,0,Indiana,1977-01-29
1977,1,30,12.66,-14.582,-18.821,0,Indiana,1977-01-30
1977,1,31,13.54,-10.394,-16.474,0,Indiana,1977-01-31
1977,2,1,12.42,-9.684,-14.593,0,Indiana,1977-02-01
1977,2,2,11.03,-2.272,-15.407,0,Indiana,1977-02-02
1977,2,3,11.19,0.609,-1.977,3.94611312322013,Indiana,1977-02-03
1977,2,4,5.61,0.17,-4.85,4.96806502331992,Indiana,1977-02-04
1977,2,5,12.52,-3.074,-14.618,0,Indiana,1977-02-05
1977,2,6,14.5,-12.897,-23.199,0,Indiana,1977-02-06
1977,2,7,14.55,-9.282,-24.308,0,Indiana,1977-02-07
1977,2,8,13.65,-3.489,-19.283,0,Indiana,1977-02-08
1977,2,9,13.04,4.971,-6.963,0,Indiana,1977-02-09
1977,2,10,13.81,9.319,-0.31,0,Indiana,1977-02-10
1977,2,11,13.79,12.439,1.654,0,Indiana,1977-02-11
1977,2,12,4.04,7.434,1.407,5.77645003795624,Indiana,1977-02-12
1977,2,13,5.93,4.21,0.139,0,Indiana,1977-02-13
1977,2,14,7.75,1.142,-3.469,1.82096660137177,Indiana,1977-02-14
1977,2,15,8.79,-2.343,-8.905,0,Indiana,1977-02-15
1977,2,16,14.96,-3.887,-11.662,0,Indiana,1977-02-16
1977,2,17,14.11,1.914,-8.871,0,Indiana,1977-02-17
1977,2,18,12.12,8.321,-2.08,0,Indiana,1977-02-18
1977,2,19,5.5,3.637,-1.871,1.09784001716662,Indiana,1977-02-19
1977,2,20,10.73,0.508,-6.411,0,Indiana,1977-02-20
1977,2,21,12.1,0.483,-9.008,0,Indiana,1977-02-21
1977,2,22,14.5,16.271,-0.887,0,Indiana,1977-02-22
1977,2,23,4.96,16.075,10.446,2.66084372987052,Indiana,1977-02-23
1977,2,24,4.16,13.493,4.177,22.1458781145429,Indiana,1977-02-24
1977,2,25,14.73,8.967,4.685,1.00368261246331,Indiana,1977-02-25
1977,2,26,4.42,5.792,-1.217,8.14148187636832,Indiana,1977-02-26
1977,2,27,9.21,0.192,-4.352,8.5688308940739,Indiana,1977-02-27
1977,2,28,16.43,2,-7.805,0,Indiana,1977-02-28
1977,3,1,18.31,-0.677,-9.061,0,Indiana,1977-03-01
1977,3,2,15.5,3.145,-9.68,0,Indiana,1977-03-02
1977,3,3,3.59,8.599,-0.122,9.21788119979183,Indiana,1977-03-03
1977,3,4,9.78,8.768,6.105,15.3673350810095,Indiana,1977-03-04
1977,3,5,8.47,5.555,0.973,0,Indiana,1977-03-05
1977,3,6,17.03,7.131,-4.218,0,Indiana,1977-03-06
1977,3,7,18.57,7.832,-4.54,0,Indiana,1977-03-07
1977,3,8,18.26,17.217,-1.087,0,Indiana,1977-03-08
1977,3,9,14.7,16.546,7.679,0,Indiana,1977-03-09
1977,3,10,16.09,17.471,6.587,0,Indiana,1977-03-10
1977,3,11,15.84,20.602,8.039,0,Indiana,1977-03-11
1977,3,12,6.59,19.428,14.628,14.665591716664,Indiana,1977-03-12
1977,3,13,6.04,15.814,6.986,3.0970311489682,Indiana,1977-03-13
1977,3,14,17.79,17.909,5.082,0,Indiana,1977-03-14
1977,3,15,18.16,22.045,9.464,0,Indiana,1977-03-15
1977,3,16,20.68,15.445,2.611,0,Indiana,1977-03-16
1977,3,17,11.71,10.323,-0.511,2.12215185155173,Indiana,1977-03-17
1977,3,18,6.8,9.882,4.076,20.6807851791382,Indiana,1977-03-18
1977,3,19,16.88,7.816,-3.689,0,Indiana,1977-03-19
1977,3,20,13.14,8.08,1.215,7.16417431823402,Indiana,1977-03-20
1977,3,21,15.83,12.812,0.575,0,Indiana,1977-03-21
1977,3,22,22.58,9.654,-2.606,28.157091140713,Indiana,1977-03-22
1977,3,23,19.03,6.369,-6.931,0,Indiana,1977-03-23
1977,3,24,22.11,5.364,-7.634,0,Indiana,1977-03-24
1977,3,25,22.07,13.84,-3.346,0,Indiana,1977-03-25
1977,3,26,21.64,17.388,1.186,0,Indiana,1977-03-26
1977,3,27,5.53,15.728,9.159,13.2592378841991,Indiana,1977-03-27
1977,3,28,9.17,17.421,14.032,31.742332669694,Indiana,1977-03-28
1977,3,29,22.25,21.912,12.065,3.17864120006561,Indiana,1977-03-29
1977,3,30,20.65,20.307,15.064,0,Indiana,1977-03-30
1977,3,31,9.82,14.988,5.524,0,Indiana,1977-03-31
1977,4,1,20.49,14.88,2.122,0,Indiana,1977-04-01
1977,4,2,7.51,21.642,11.39,15.1631295667016,Indiana,1977-04-02
1977,4,3,22.68,17.826,4.277,0,Indiana,1977-04-03
1977,4,4,7.28,15.821,5.441,9.72544114137008,Indiana,1977-04-04
1977,4,5,15.64,9.206,0.752,2.14185118665,Indiana,1977-04-05
1977,4,6,20.89,6.049,-1.099,0,Indiana,1977-04-06
1977,4,7,21.88,17.271,0.722,1.10499262808617,Indiana,1977-04-07
1977,4,8,25.2,12.745,-1.068,0,Indiana,1977-04-08
1977,4,9,21.02,13.552,-2.03,0,Indiana,1977-04-09
1977,4,10,24.58,24.858,7.498,0,Indiana,1977-04-10
1977,4,11,24.52,25.296,13.963,0,Indiana,1977-04-11
1977,4,12,24.57,25.381,14.323,0,Indiana,1977-04-12
1977,4,13,23.38,25.457,15.336,0,Indiana,1977-04-13
1977,4,14,19.86,23.543,10.918,0,Indiana,1977-04-14
1977,4,15,23.7,24.191,10.216,0,Indiana,1977-04-15
1977,4,16,22.25,26.055,11.413,0,Indiana,1977-04-16
1977,4,17,20.72,27.664,14.654,0,Indiana,1977-04-17
1977,4,18,22.15,27.945,16.039,0,Indiana,1977-04-18
1977,4,19,14.75,23.686,16.831,1.52555108070374,Indiana,1977-04-19
1977,4,20,20.45,25.904,15.872,1.48235857466261,Indiana,1977-04-20
1977,4,21,5.24,23.721,17.437,2.86957237968366,Indiana,1977-04-21
1977,4,22,4.12,17.201,12.233,9.26883602018691,Indiana,1977-04-22
1977,4,23,5.83,14.797,10.477,6.90536201000214,Indiana,1977-04-23
1977,4,24,23.71,15.324,5.483,0,Indiana,1977-04-24
1977,4,25,9.64,10.498,5.117,2.97563672065593,Indiana,1977-04-25
1977,4,26,26.2,17.371,2.172,0,Indiana,1977-04-26
1977,4,27,26.7,24.673,5.55,0,Indiana,1977-04-27
1977,4,28,5.61,21.71,8.963,12.4636590480804,Indiana,1977-04-28
1977,4,29,28.1,15.703,-0.093,0,Indiana,1977-04-29
1977,4,30,23.15,18.297,3.222,0,Indiana,1977-04-30
1977,5,1,17.51,23.65,10.622,0,Indiana,1977-05-01
1977,5,2,4.66,20.204,15.414,29.7688871621062,Indiana,1977-05-02
1977,5,3,14.8,22.893,13.9,4.03871471377215,Indiana,1977-05-03
1977,5,4,12.43,23.287,15.827,16.3420909506158,Indiana,1977-05-04
1977,5,5,21.37,27.416,17.406,10.6809169053577,Indiana,1977-05-05
1977,5,6,7.75,25.123,16.127,14.829493434604,Indiana,1977-05-06
1977,5,7,24.86,21.078,13.866,1.62304341792563,Indiana,1977-05-07
1977,5,8,28.73,19.938,4.081,0,Indiana,1977-05-08
1977,5,9,29.31,13.534,2.972,0,Indiana,1977-05-09
1977,5,10,29.04,16.748,1.141,0,Indiana,1977-05-10
1977,5,11,26.07,19.857,6.833,0,Indiana,1977-05-11
1977,5,12,28.91,22.587,6.873,0,Indiana,1977-05-12
1977,5,13,28.49,25.573,12.092,0,Indiana,1977-05-13
1977,5,14,27.58,26.76,12.982,0,Indiana,1977-05-14
1977,5,15,25.5,27.151,12.369,0,Indiana,1977-05-15
1977,5,16,27.92,28.485,15.453,0,Indiana,1977-05-16
1977,5,17,26.26,29.545,17.897,0,Indiana,1977-05-17
